in_swcid,in_voltage,in_time,out_swcid,out_voltage,out_time,type,instance
3499,0.30153634299637144,1.2280000000000002,13018,0.019388914872274586,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
3417,0.4482430008244387,1.2280000000000002,13018,0.019243597333371713,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
3484,0.1905227458379916,1.2280000000000002,13018,0.01944620441530495,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4613,0.6347377568607254,1.1280000000000001,13018,0.019444324274162834,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
3582,0.36122070860090877,1.1280000000000001,13018,0.019427538792429363,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4620,0.4543359343287249,1.2280000000000002,13018,0.019528387304213635,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
2052,1.0201258678128478,1.2280000000000002,13018,0.0188396185969544,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
46,0.624185491232234,1.1280000000000001,13018,0.019287618357716963,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4640,0.6433570795434269,1.1280000000000001,13018,0.019441201443571327,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
2051,1.0089723615380222,1.2280000000000002,13018,0.01884420466298057,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
3707,0.3929356169556782,1.2280000000000002,13018,0.01928626498861782,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
38,0.4823469075859117,1.2280000000000002,13018,0.019351085872350512,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4641,0.6549485261091884,1.1280000000000001,13018,0.019436458148022247,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
3419,0.4570765126885769,1.2280000000000002,13018,0.0192380516152725,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
4721,0.41902522256818503,1.1280000000000001,13018,0.019626490342423288,5.327999999999998,PFL3,PFL3(PB12c)_L3_C5
3884,0.42515633827182614,1.1280000000000001,13018,0.01929796149702774,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
3503,0.36021902331976124,1.2280000000000002,13018,0.019360361386120357,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
3819,0.40128223756376796,1.2280000000000002,13018,0.01928894918263782,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
4545,0.1373522011891887,1.3280000000000003,13018,0.019704638373598607,5.327999999999998,PFL3,PFL3(PB12c)_L3_C5
3803,0.38171983355662026,1.2280000000000002,13018,0.019292960754759416,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
4623,0.5006813148026308,1.2280000000000002,13018,0.0195056144797583,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
3701,0.34113616772122296,1.2280000000000002,13018,0.01930977881212673,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
1532,0.6925463946449553,1.1280000000000001,13018,0.018911862880747716,5.627999999999997,PFL3,PFL3(PB12c)_L3_C5
1374,0.3011650538466502,1.2280000000000002,13018,0.019065881456697277,5.627999999999997,PFL3,PFL3(PB12c)_L3_C5
3716,0.391728834867077,1.2280000000000002,13018,0.019287067156599835,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
4657,0.3105959645396329,1.2280000000000002,13018,0.019614670086918296,5.327999999999998,PFL3,PFL3(PB12c)_L3_C5
47,0.6383354975821683,1.1280000000000001,13018,0.0192815287143965,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4705,0.16257588028192532,1.2280000000000002,13018,0.019736475195220017,5.327999999999998,PFL3,PFL3(PB12c)_L3_C5
62,0.5308960880877566,1.2280000000000002,13018,0.019329350795084653,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
1441,0.3269208574107118,1.2280000000000002,13018,0.019062011087405385,5.627999999999997,PFL3,PFL3(PB12c)_L3_C5
4,0.5070522421570409,1.2280000000000002,13018,0.019247444419405558,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
3856,0.4216282551199872,1.2280000000000002,13018,0.01929391822751726,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
3879,0.35644905381686937,1.2280000000000002,13018,0.019326502809701898,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
3883,0.41081831893634574,1.1280000000000001,13018,0.01930374406752757,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
13,0.6672244163765475,1.1280000000000001,13018,0.019285041496767418,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
19,0.5222165324435846,1.1280000000000001,13018,0.019344755935406483,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
1369,0.24966165171904697,1.2280000000000002,13018,0.01909342473893647,5.627999999999997,PFL3,PFL3(PB12c)_L4_C6
1428,0.2766936059841592,1.2280000000000002,13018,0.019081880766193323,5.627999999999997,PFL3,PFL3(PB12c)_L4_C6
3849,0.33215402755871043,1.2280000000000002,13018,0.01933691343931469,5.527999999999997,PFL3,PFL3(PB12c)_L4_C6
4654,0.6481792292226567,1.1280000000000001,13018,0.01944074404150432,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
3415,0.43858547868283615,1.2280000000000002,13018,0.019249768491007967,5.527999999999997,PFL3,PFL3(PB12c)_L4_C6
48,0.6465038901805882,1.1280000000000001,13018,0.019278030954245105,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
3511,0.4636066006975404,1.1280000000000001,13018,0.019312265078599268,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
1557,0.6147316435154229,1.1280000000000001,13018,0.018947312349423127,5.627999999999997,PFL3,PFL3(PB12c)_L4_C6
2012,0.5085222420781793,1.2280000000000002,13018,0.01909224705967271,5.527999999999997,PFL3,PFL3(PB12c)_L4_C6
3389,0.20574202346477954,1.2280000000000002,13018,0.019424445917910392,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
3489,0.22328533029980535,1.2280000000000002,13018,0.01942815321192741,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
1365,0.2196240813169284,1.3280000000000003,13018,0.019112408965100403,5.627999999999997,PFL3,PFL3(PB12c)_L4_C6
26787,0.1948092958193015,1.2280000000000002,13018,0.020572011626996088,5.027999999999999,PFL3,PFL3(PB12c)_R2_C1_irreg
9757,0.08067999962977716,1.3280000000000003,13018,0.02290936445142387,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
26800,0.398762120429581,1.1280000000000001,13018,0.020481566392376416,5.027999999999999,PFL3,PFL3(PB12c)_R2_C1_irreg
26785,0.16909053527825213,1.2280000000000002,13018,0.0205858134433415,5.027999999999999,PFL3,PFL3(PB12c)_R2_C1_irreg
1367,0.24054688651019135,1.2280000000000002,13018,0.01909893400218263,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
10039,0.17695433881124523,1.2280000000000002,13018,0.02280478479891921,4.428000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
3744,0.4306169731702059,1.2280000000000002,13018,0.01927041378494406,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
3402,0.3028302656098768,1.2280000000000002,13018,0.01934231670789747,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
1403,0.7563454410788356,1.1280000000000001,13018,0.01886311284834539,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
10034,0.13014396138987655,1.2280000000000002,13018,0.022845373093481926,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
4656,0.295733227179032,1.2280000000000002,13018,0.019620970222014877,5.327999999999998,PFL3,PFL3(PB12c)_R2_C1_irreg
4483,0.4637634508647667,1.2280000000000002,13018,0.01945928494062634,5.427999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
3533,0.8149693934263874,1.1280000000000001,13018,0.019161707291848958,5.427999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
3808,0.46436304607448625,1.1280000000000001,13018,0.019257894259717592,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
3476,0.43636013461962486,1.2280000000000002,13018,0.019289774212051088,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
1531,0.6880880070481199,1.1280000000000001,13018,0.01891373088963328,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
1554,0.6612620271205216,1.1280000000000001,13018,0.018928832381083616,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
3740,0.4522758023533877,1.2280000000000002,13018,0.019260950353118454,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
1383,0.3970846368309941,1.2280000000000002,13018,0.019017983016740913,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
26853,0.1453793453584409,1.2280000000000002,13018,0.0206006403396987,5.027999999999999,PFL3,PFL3(PB12c)_R2_C1_irreg
1521,0.5056447958623235,1.2280000000000002,13018,0.01899225772172414,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
10032,0.10110602713410796,1.2280000000000002,13018,0.022872887931095806,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
3390,0.2103869883173432,1.2280000000000002,13018,0.019420210461237274,5.427999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
4479,0.4053770365635085,1.2280000000000002,13018,0.01948537570277959,5.427999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
4532,0.23522822478372152,1.2280000000000002,13018,0.019641281605711592,5.327999999999998,PFL3,PFL3(PB12c)_R2_C1_irreg
2040,0.8785407386583477,1.2280000000000002,13018,0.018899370563230995,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
2066,1.0372400901752354,1.2280000000000002,13018,0.018834003043185547,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
1445,0.29635729702961133,1.2280000000000002,13018,0.0190748353792933,5.627999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
10115,0.4965800125414561,1.1280000000000001,13018,0.02262319796811528,4.428000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
2056,0.9239687431977025,1.2280000000000002,13018,0.018880619411958312,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
26792,0.24664023768912377,1.1280000000000001,13018,0.020547517717849125,5.027999999999999,PFL3,PFL3(PB12c)_R2_C1_irreg
10036,0.1423028391619808,1.2280000000000002,13018,0.0228341798918777,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
4531,0.21414487726469078,1.2280000000000002,13018,0.019650644695764673,5.327999999999998,PFL3,PFL3(PB12c)_R2_C1_irreg
4462,0.24090693117719533,1.2280000000000002,13018,0.019565595194187286,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
3762,0.49666961906664786,1.1280000000000001,13018,0.019246985391783954,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
2030,0.7485225795054102,1.2280000000000002,13018,0.01896395271573238,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1474,0.3588134712147354,1.2280000000000002,13018,0.01906692652185146,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1580,0.3766509784726376,1.2280000000000002,13018,0.019070972597814952,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1386,0.4332324372923936,1.2280000000000002,13018,0.019000671584156394,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1596,0.399055650824245,1.1280000000000001,13018,0.019062594683911083,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1440,0.31285210030416627,1.2280000000000002,13018,0.019067750995104056,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4646,0.622691635277095,1.1280000000000001,13018,0.019450280273421803,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4667,0.3776687882582379,1.1280000000000001,13018,0.01958884275356743,5.327999999999998,PFL3,PFL3(PB12c)_R1_C2_irreg
3869,0.6360292124792521,1.1280000000000001,13018,0.01920332563273359,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
3813,0.4383623996774001,1.2280000000000002,13018,0.01926969815279441,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
2023,0.6526517422410388,1.2280000000000002,13018,0.019014003204597806,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4635,0.7079157133375079,1.1280000000000001,13018,0.019414078365312663,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1556,0.6005211185867734,1.1280000000000001,13018,0.018953047822911157,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
3388,0.19880801732103434,1.2280000000000002,13018,0.01943084846992936,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
3398,0.2761362110041857,1.2280000000000002,13018,0.01936328712377999,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
1487,0.2435171554456675,1.2280000000000002,13018,0.01913344601740561,5.627999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
2035,0.8237274501298458,1.2280000000000002,13018,0.018925441113067397,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4617,0.5295006510107825,1.2280000000000002,13018,0.01949382148196216,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4615,0.6647155936209923,1.1280000000000001,13018,0.01943208989093687,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4470,0.3143984356824871,1.2280000000000002,13018,0.019528614540206726,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4638,0.7697938226742507,1.1280000000000001,13018,0.019388605399677142,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
3808,0.46436304607448625,1.1280000000000001,13018,0.019257894259717592,5.527999999999997,PFL3,PFL3(PB12c)_R2_C1_irreg
1359,0.2348076816247177,1.3280000000000003,13018,0.019108514283711863,5.627999999999997,PFL3,PFL3(PB12c)_L2_C4
3762,0.49666961906664786,1.1280000000000001,13018,0.019246985391783954,5.527999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
3483,0.18093517351217595,1.2280000000000002,13018,0.019451995259207377,5.427999999999997,PFL3,PFL3(PB12c)_L2_C4
3388,0.19880801732103434,1.2280000000000002,13018,0.01943084846992936,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
4490,0.5379779569345847,1.1280000000000001,13018,0.019427389692812724,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
9757,0.08067999962977716,1.3280000000000003,13018,0.02290936445142387,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
4640,0.6433570795434269,1.1280000000000001,13018,0.019441201443571327,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4462,0.24090693117719533,1.2280000000000002,13018,0.019565595194187286,5.427999999999997,PFL3,PFL3(PB12c)_R1_C2_irreg
128,0.20812987869803543,1.2280000000000002,13018,0.01968466086938828,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
3389,0.20574202346477954,1.2280000000000002,13018,0.019424445917910392,5.427999999999997,PFL3,PFL3(PB12c)_L4_C6
26853,0.1453793453584409,1.2280000000000002,13018,0.0206006403396987,5.027999999999999,PFL3,PFL3(PB12c)_R2_C1_irreg
1359,0.2348076816247177,1.3280000000000003,13018,0.019108514283711863,5.627999999999997,PFL3,PFL3(PB12c)_L2_C4
4593,0.5613571784362577,1.2280000000000002,13018,0.019474908487268208,5.427999999999997,PFL3,PFL3(PB12c)_L1_C3
38,0.4823469075859117,1.2280000000000002,13018,0.019351085872350512,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
2052,1.0201258678128478,1.2280000000000002,13018,0.0188396185969544,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
10034,0.13014396138987655,1.2280000000000002,13018,0.022845373093481926,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
3421,0.46244358030377564,1.2280000000000002,13018,0.01923479510754994,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
4705,0.16257588028192532,1.2280000000000002,13018,0.019736475195220017,5.327999999999998,PFL3,PFL3(PB12c)_L3_C5
46,0.624185491232234,1.1280000000000001,13018,0.019287618357716963,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
9757,0.08067999962977716,1.3280000000000003,13018,0.02290936445142387,4.328000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
3379,0.14133267098190797,1.3280000000000003,13018,0.019491524237179796,5.427999999999997,PFL3,PFL3(PB12c)_L2_C4
4688,0.2948663731915728,1.1280000000000001,13018,0.019667691167729866,5.327999999999998,PFL3,PFL3(PB12c)_L2_C4
1560,0.23777884762554083,1.2280000000000002,13018,0.019128761042453268,5.627999999999997,PFL3,PFL3(PB12c)_L2_C4
2063,0.9728478605819174,1.2280000000000002,13018,0.0188603777860766,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
1493,0.1629967658330439,1.4280000000000004,13018,0.019171615878556366,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
1359,0.2348076816247177,1.3280000000000003,13018,0.019108514283711863,5.627999999999997,PFL3,PFL3(PB12c)_L2_C4
4561,0.19753052322829148,1.2280000000000002,13018,0.01968320183411209,5.327999999999998,PFL3,PFL3(PB12c)_L2_C4
4560,0.19015383624798424,1.2280000000000002,13018,0.019688510570415037,5.327999999999998,PFL3,PFL3(PB12c)_L2_C4
1594,0.36999727704501506,1.2280000000000002,13018,0.019074352495594096,5.627999999999997,PFL3,PFL3(PB12c)_L2_C4
4537,0.3056916575878845,1.2280000000000002,13018,0.019610379990546614,5.327999999999998,PFL3,PFL3(PB12c)_L2_C4
3495,0.26591769968887385,1.2280000000000002,13018,0.019406524914634828,5.427999999999997,PFL3,PFL3(PB12c)_L2_C4
4683,0.21340542525049025,1.2280000000000002,13018,0.019703357167730143,5.327999999999998,PFL3,PFL3(PB12c)_L2_C4
3405,0.323246728358353,1.2280000000000002,13018,0.0193271308204367,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
2062,0.9524070908732815,1.2280000000000002,13018,0.018868821899229844,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
